"Wscore","Lscore","Winning_team","Team1","Team2","Game_num1","Game_num2","Avg_score1","Avg_score2","Avg_allow1","Avg_allow2","dif","Team1_wins","Team2_wins","Team1_pct","Team2_pct","home"
88,56,"1",1257,1253,3,3,84.5,61,52.5,92.5,32,2,0,0.666666666666667,0,"1"
70,67,"1",1269,1396,3,3,89,74.5,83,74.5,3,1,1,0.333333333333333,0.333333333333333,"1"
79,61,"1",1276,1266,3,3,76.5,88,61.5,60,18,2,2,0.666666666666667,0.666666666666667,"Neutral"
82,63,"1",1320,1113,1,3,0,92,0,72,19,0,2,0,0.666666666666667,"Neutral"
72,67,"1",1326,1344,3,2,73.5,80,65.5,58,5,2,1,0.666666666666667,0.5,"1"
89,70,"2",1408,1328,3,2,84,97,85.5,61,-19,1,1,0.333333333333333,0.5,"Neutral"
76,54,"1",1332,1434,3,3,70,78.5,71.5,61.5,22,1,2,0.333333333333333,0.666666666666667,"1"
66,59,"2",1177,1353,2,2,78,87,72,66,-7,1,1,0.5,0.5,"1"
91,83,"2",1380,1358,3,2,64.5,75,77,96,-8,0,0,0,0,"2"
91,83,"2",1234,1371,3,3,103.5,86.5,79,64,-8,2,2,0.666666666666667,0.666666666666667,"1"
76,67,"1",1374,1338,3,3,81.5,96,54,85,9,2,2,0.666666666666667,0.666666666666667,"Neutral"
74,69,"2",1183,1387,2,3,67,76,70,80.5,-5,0,1,0,0.333333333333333,"2"
67,49,"1",1390,1451,3,2,88,68,69.5,69,18,2,0,0.666666666666667,0,"1"
95,61,"1",1399,1105,3,3,64.5,53,78,97.5,34,0,0,0,0,"1"
85,52,"1",1400,1186,3,2,79,72,66,86,33,2,0,0.666666666666667,0,"1"
74,51,"2",1407,1412,2,3,70,80,67,75,-23,1,1,0.5,0.333333333333333,"2"
86,61,"2",1280,1416,2,2,78,80,74,56,-25,1,1,0.5,0.5,"Neutral"
88,68,"1",1417,1360,3,3,110.5,62,83.5,76,20,2,0,0.666666666666667,0,"1"
73,57,"1",1421,1367,3,2,55.5,60,70,105,16,0,0,0,0,"2"
76,65,"2",1444,1437,2,3,60,83.5,77,62,-11,0,2,0,0.666666666666667,"Neutral"
103,81,"1",1448,1431,3,1,87,0,66.5,0,22,2,0,0.666666666666667,0,"Neutral"
104,88,"1",1449,1168,2,2,90,106,98,100,16,0,1,0,0.5,"1"
69,51,"2",1152,1458,1,3,0,73,0,63,-18,0,1,0,0.333333333333333,"2"
83,82,"1",1462,1281,3,2,85,99,67,44,1,2,1,0.666666666666667,0.5,"Neutral"
89,81,"1",1463,1250,2,2,98,81,90,84,8,1,0,0.5,0,"1"
77,59,"1",1104,1123,3,3,71,79.5,65,72,18,1,1,0.333333333333333,0.333333333333333,"1"
95,65,"2",1357,1112,3,3,76.5,71.5,85.5,64.5,-30,1,2,0.333333333333333,0.666666666666667,"2"
80,71,"2",1408,1113,4,4,79.33333333,82.33333333,86.66666667,75.33333333,-9,1,2,0.25,0.5,"Neutral"
71,67,"2",1426,1116,4,3,76,91,83.66666667,74,-4,1,2,0.25,0.666666666666667,"2"
77,69,"2",1297,1122,2,2,64,68,79,96,-8,0,0,0,0,"Neutral"
81,72,"1",1124,1195,3,3,71,72,55,76,9,2,1,0.666666666666667,0.333333333333333,"1"
65,63,"2",1318,1131,3,2,75.5,77,69,87,-2,2,0,0.666666666666667,0,"2"
84,78,"1",1133,1369,2,3,49,68,63,76,6,0,1,0,0.333333333333333,"1"
78,77,"2",1182,1145,4,3,76,66.5,72.33333333,80,-1,2,0,0.5,0,"1"
116,112,"2",1391,1154,2,2,82,68,67,81,-4,1,0,0.5,0,"1"
103,77,"2",1450,1166,2,3,69,84,65,74.5,-26,1,2,0.5,0.666666666666667,"Neutral"
70,55,"1",1172,1281,3,3,82,90.5,84.5,63.5,15,1,1,0.333333333333333,0.333333333333333,"Neutral"
68,66,"2",1275,1174,2,3,87,65.5,89,61.5,-2,0,1,0,0.333333333333333,"1"
87,73,"1",1180,1216,3,4,65.5,70,82.5,79,14,0,1,0,0.25,"1"
76,68,"1",1185,1205,3,3,77,62,92,85.5,8,0,0,0,0,"Neutral"
100,86,"1",1199,1457,3,2,93.5,94,72.5,81,14,2,1,0.666666666666667,0.5,"1"
68,55,"1",1200,1192,2,2,59,70,96,91,13,0,0,0,0,"1"
109,70,"1",1211,1136,3,2,80.5,64,58.5,89,39,2,0,0.666666666666667,0,"1"
63,57,"1",1219,1422,2,3,73,56,99,59,6,0,1,0,0.333333333333333,"1"
65,57,"2",1114,1225,1,2,0,49,0,63,-8,0,0,0,0,"1"
89,69,"2",1178,1228,2,3,78,80,107,63,-20,0,2,0,0.666666666666667,"2"
77,55,"2",1224,1237,3,3,53.5,76,78.5,87,-22,0,0,0,0,"2"
79,54,"2",1464,1239,3,3,94,80,92.5,85,-25,1,1,0.333333333333333,0.333333333333333,"Neutral"
86,65,"2",1373,1242,3,3,82,88,77.5,89,-21,1,1,0.333333333333333,0.333333333333333,"2"
78,70,"1",1261,1316,3,3,84.5,61,65,88.5,8,2,0,0.666666666666667,0,"1"
80,68,"1",1264,1220,3,3,72.5,80,85,81,12,0,1,0,0.333333333333333,"1"
76,54,"1",1276,1374,4,4,77.33333333,79.66666667,61.33333333,58.33333333,22,3,3,0.75,0.75,"Neutral"
100,53,"2",1290,1277,4,3,64,55.5,98,67,-47,0,0,0,0,"2"
92,86,"1",1278,1385,4,3,83.33333333,88.5,65.66666667,57,6,3,2,0.75,0.666666666666667,"1"
95,88,"1",1279,1331,3,2,88,61,85.5,76,7,2,0,0.666666666666667,0,"Neutral"
80,68,"2",1129,1280,2,3,47,69.5,60,80,-12,0,1,0,0.333333333333333,"Neutral"
80,73,"1",1286,1241,3,3,74.5,62.5,76,78,7,1,0,0.333333333333333,0,"1"
78,76,"1",1291,1206,4,2,56.66666667,61,80,67,2,0,0,0,0,"2"
66,59,"1",1295,1298,2,2,76,68,66,78,7,1,0,0.5,0,"Neutral"
84,75,"1",1300,1238,4,2,66.33333333,71,69.66666667,84,9,1,0,0.25,0,"1"
85,72,"2",1285,1301,3,3,66.5,83.5,74,70,-13,0,2,0,0.666666666666667,"Neutral"
83,58,"1",1305,1333,3,4,71,70,72.5,61.66666667,25,1,2,0.333333333333333,0.5,"1"
72,59,"2",1308,1307,3,3,59.5,88,56,74.5,-13,1,2,0.333333333333333,0.666666666666667,"2"
83,68,"1",1314,1218,4,4,95,68.66666667,66.33333333,66.66666667,15,3,2,0.75,0.5,"2"
73,67,"2",1328,1320,3,2,93,82,65.5,63,-6,2,1,0.666666666666667,0.5,"Neutral"
83,48,"1",1323,1259,3,3,90.5,60.5,56.5,65,35,2,0,0.666666666666667,0,"1"
67,61,"2",1210,1325,3,3,73.5,86.5,58.5,71,-6,2,2,0.666666666666667,0.666666666666667,"1"
78,75,"2",1266,1338,4,4,79,86.33333333,66.33333333,82,-3,2,2,0.5,0.5,"Neutral"
64,56,"2",1209,1345,2,3,65,92.5,83,72,-8,0,1,0,0.333333333333333,"2"
101,83,"2",1188,1356,4,3,68,73,74,87.5,-18,2,0,0.5,0,"1"
69,64,"2",1198,1375,2,2,67,76,82,68,-5,0,1,0,0.5,"2"
92,50,"2",1354,1376,2,4,39,78.66666667,85,64.66666667,-42,0,3,0,0.75,"2"
71,57,"2",1260,1386,2,3,69,81,44,70.5,-14,1,2,0.5,0.666666666666667,"Neutral"
90,77,"2",1252,1389,2,2,75,57,89,61,-13,0,0,0,0,"Neutral"
71,50,"1",1393,1284,3,3,86.5,73.5,50.5,67.5,21,2,1,0.666666666666667,0.333333333333333,"1"
79,60,"1",1395,1240,2,4,98,72,62,79.33333333,19,1,1,0.5,0.25,"1"
85,74,"1",1404,1156,3,3,85.5,70.5,83,71.5,11,1,1,0.333333333333333,0.333333333333333,"1"
60,40,"2",1158,1416,4,3,70.66666667,83,59.66666667,58.5,-20,3,2,0.75,0.666666666666667,"1"
65,63,"2",1401,1425,3,3,74,78.5,48.5,66.5,-2,2,2,0.666666666666667,0.666666666666667,"1"
94,51,"2",1164,1428,5,1,62,0,84.25,0,-43,0,0,0,0,"2"
85,75,"1",1431,1444,2,3,81,62.5,103,76.5,10,0,0,0,0,"Neutral"
81,42,"2",1127,1433,4,3,67,72,69.66666667,62,-39,2,2,0.5,0.666666666666667,"2"
75,52,"1",1435,1313,3,2,75.5,74,80.5,78,23,1,0,0.333333333333333,0,"1"
96,77,"2",1448,1437,4,4,92.33333333,81,71.33333333,63,-19,3,3,0.75,0.75,"Neutral"
83,77,"1",1462,1155,4,3,84.33333333,84.5,72,71,6,3,2,0.75,0.666666666666667,"Neutral"
60,57,"2",1119,1117,2,3,77,72,91,74,-3,0,1,0,0.333333333333333,"1"
90,69,"2",1443,1125,3,2,76.5,66,66.5,80,-21,2,0,0.666666666666667,0,"2"
102,78,"1",1131,1263,3,3,71,73.5,75,69,24,1,1,0.333333333333333,0.333333333333333,"1"
86,60,"1",1139,1137,3,4,79.5,75,60,73.33333333,26,2,2,0.666666666666667,0.5,"1"
81,65,"2",1157,1140,4,3,68.66666667,89,66.66666667,66,-16,1,2,0.25,0.666666666666667,"2"
75,64,"2",1146,1151,3,3,68.5,69.5,90.5,83,-11,0,1,0,0.333333333333333,"Neutral"
77,70,"2",1364,1167,3,2,61.5,66,74.5,78,-7,0,0,0,0,"2"
84,82,"1",1169,1296,3,3,78,71.5,99,63.5,2,0,2,0,0.666666666666667,"1"
78,68,"1",1181,1336,4,4,88.33333333,82.66666667,62.33333333,79,10,2,2,0.5,0.5,"Neutral"
73,64,"1",1183,1442,3,3,68,63,72,78,9,0,0,0,0,"1"
69,56,"2",1287,1191,3,3,83,64.5,80,68.5,-13,1,1,0.333333333333333,0.333333333333333,"2"
90,72,"2",1252,1192,3,3,76,62.5,89.5,79.5,-18,0,0,0,0,"Neutral"
70,64,"1",1193,1447,3,3,82,71.5,62.5,72.5,6,2,1,0.666666666666667,0.333333333333333,"2"
63,41,"1",1200,1389,3,3,63.5,73.5,75.5,69,22,1,1,0.333333333333333,0.333333333333333,"1"
83,64,"1",1201,1249,3,2,73.5,63,75,60,19,1,1,0.333333333333333,0.5,"1"
94,78,"2",1224,1205,4,4,54,64,78,82.33333333,-16,0,0,0,0,"Neutral"
82,77,"2",1107,1213,3,3,69,68.5,77.5,90.5,-5,1,0,0.333333333333333,0,"Neutral"
69,62,"1",1219,1298,3,3,68,63.5,78,72,7,1,0,0.333333333333333,0,"1"
87,48,"2",1251,1231,2,3,59,101.5,64,88.5,-39,0,2,0,0.666666666666667,"2"
94,81,"1",1236,1262,3,4,70,80.33333333,83.5,88.66666667,13,0,1,0,0.25,"1"
83,71,"1",1237,1185,4,4,76.33333333,76.66666667,76.33333333,84,12,1,1,0.25,0.25,"1"
78,75,"1",1239,1198,4,3,79.66666667,65.5,74.66666667,75.5,3,2,0,0.5,0,"Neutral"
78,74,"2",1318,1254,4,2,71.33333333,65,67.66666667,61,-4,2,1,0.5,0.5,"Neutral"
78,53,"1",1260,1331,3,3,63,74.5,57.5,85.5,25,1,0,0.333333333333333,0,"Neutral"
87,79,"2",1135,1265,4,4,71.66666667,62,80.66666667,92.33333333,-8,1,0,0.25,0,"Neutral"
98,63,"1",1267,1441,3,3,83,51,73,79.5,35,2,0,0.666666666666667,0,"1"
99,86,"1",1272,1366,3,3,81,77.5,64.5,114.5,13,2,0,0.666666666666667,0,"1"
74,62,"2",1335,1274,2,3,67,93,50,49.5,-12,1,2,0.5,0.666666666666667,"2"
76,70,"1",1275,1122,3,3,76.5,72.5,78.5,82.5,6,0,1,0,0.333333333333333,"1"
71,69,"1",1282,1132,3,3,75,71,75.5,78,2,1,0,0.333333333333333,0,"2"
82,66,"1",1288,1144,3,2,62,65,85.5,102,16,0,0,0,0,"1"
93,77,"2",1453,1293,2,3,58,77,76,78.5,-16,0,1,0,0.333333333333333,"Neutral"
74,53,"2",1174,1297,4,3,66.33333333,66.5,63,78,-21,2,0,0.5,0,"Neutral"
65,54,"2",1256,1304,3,2,81.5,83,70.5,61,-11,1,1,0.333333333333333,0.5,"2"
74,68,"1",1312,1159,3,3,83.5,61,88.5,73,6,0,1,0,0.333333333333333,"1"
107,79,"2",1152,1324,2,3,51,77.5,69,65,-28,0,2,0,0.666666666666667,"2"
71,54,"2",1212,1344,3,3,58,73.5,63.5,65,-17,1,1,0.333333333333333,0.333333333333333,"2"
76,71,"1",1348,1153,4,3,90,79,66,53,5,3,2,0.75,0.666666666666667,"Neutral"
100,87,"1",1349,1303,3,4,81,71.33333333,70.5,74.33333333,13,1,1,0.333333333333333,0.25,"2"
88,72,"2",1294,1365,2,4,52,62,89,65.33333333,-16,0,1,0,0.25,"2"
79,77,"1",1367,1149,3,2,58.5,67,89,88,2,0,0,0,0,"2"
84,75,"1",1375,1464,3,4,72.5,80.66666667,66,88,9,2,1,0.666666666666667,0.25,"1"
70,65,"2",1351,1378,3,3,75.5,72.5,62,73.5,-5,2,1,0.666666666666667,0.333333333333333,"2"
61,57,"1",1388,1173,3,3,95.5,86.5,67.5,70,4,2,2,0.666666666666667,0.666666666666667,"2"
74,63,"2",1292,1398,2,4,87,72,81,63.33333333,-11,1,3,0.5,0.75,"1"
90,71,"2",1184,1403,4,3,76.66666667,81.5,83.33333333,55,-19,1,2,0.25,0.666666666666667,"2"
82,78,"2",1460,1405,3,3,87,89.5,84,87.5,-4,2,1,0.666666666666667,0.333333333333333,"1"
77,68,"2",1309,1409,2,3,72,63,117,82,-9,0,0,0,0,"2"
77,76,"1",1411,1247,4,3,75.66666667,83,72.66666667,82.5,1,2,1,0.5,0.333333333333333,"2"
72,65,"1",1414,1334,4,3,64.66666667,78,68.33333333,88.5,7,1,1,0.25,0.333333333333333,"1"
93,85,"2",1244,1420,3,3,73,83.5,83,70.5,-8,0,2,0,0.666666666666667,"2"
65,54,"1",1422,1295,4,3,56.33333333,71,60.33333333,62.5,11,1,2,0.25,0.666666666666667,"Neutral"
77,68,"2",1168,1424,3,3,97,71,102,69,-9,1,1,0.333333333333333,0.333333333333333,"2"
69,59,"1",1427,1341,4,4,69.33333333,71.33333333,75.66666667,88.66666667,10,0,1,0,0.25,"1"
85,51,"2",1226,1429,3,3,71.5,82.5,81.5,70,-34,0,2,0,0.666666666666667,"2"
88,72,"1",1439,1440,3,2,89.5,69,70,72,16,2,0,0.666666666666667,0,"1"
87,63,"2",1285,1450,4,3,68.33333333,73,77.66666667,84,-24,0,1,0,0.333333333333333,"Neutral"
89,59,"2",1342,1456,3,2,57.5,58,66,91,-30,1,0,0.333333333333333,0,"2"
77,67,"1",1461,1355,2,3,73,55.5,72,77.5,10,1,0,0.5,0,"1"
87,62,"2",1197,1102,2,2,73,86,84,68,-25,0,1,0,0.5,"2"
88,41,"2",1347,1103,2,3,59,77,80,76,-47,0,1,0,0.333333333333333,"2"
80,76,"1",1107,1135,4,5,71.66666667,73.5,79,82.25,4,1,1,0.25,0.2,"Neutral"
73,67,"1",1117,1151,4,4,68,71.33333333,68.33333333,76.66666667,6,2,2,0.5,0.5,"Neutral"
76,75,"2",1174,1122,5,4,63,71.66666667,65.75,80.33333333,-1,2,1,0.4,0.25,"Neutral"
91,70,"1",1129,1444,3,4,57.5,66.66666667,70,79.33333333,21,0,0,0,0,"Neutral"
82,75,"1",1130,1392,3,2,73,66,68,73,7,1,0,0.333333333333333,0,"1"
86,69,"1",1131,1254,4,3,81.33333333,71.5,76,67.5,17,2,2,0.5,0.666666666666667,"1"
81,76,"1",1146,1119,4,3,67,67,85.33333333,75.5,5,0,0,0,0,"Neutral"
71,50,"2",1336,1153,5,4,79,76.33333333,78.75,60.66666667,-21,2,2,0.4,0.5,"Neutral"
82,75,"1",1165,1248,4,4,67.66666667,64.33333333,74.66666667,76,7,0,2,0,0.5,"2"
112,94,"2",1301,1166,4,4,84,90.33333333,70.66666667,75.33333333,-18,3,3,0.75,0.75,"Neutral"
68,60,"1",1172,1113,4,5,78,81.75,74.66666667,74.25,8,2,3,0.5,0.6,"Neutral"
77,59,"1",1177,1454,3,2,68.5,54,69,68,18,1,0,0.333333333333333,0,"1"
83,62,"2",1317,1180,2,4,43,72.66666667,70,79.33333333,-21,0,1,0,0.25,"1"
75,65,"2",1348,1181,5,5,86.5,85.75,67.25,63.75,-10,4,3,0.8,0.6,"Neutral"
73,50,"2",1391,1187,3,4,97,65.66666667,91.5,61.33333333,-23,1,2,0.333333333333333,0.5,"2"
100,71,"1",1199,1178,4,3,95.66666667,73.5,77,98,29,3,0,0.75,0,"1"
85,69,"1",1200,1252,4,4,63.33333333,74.66666667,64,89.66666667,16,2,0,0.5,0,"1"
84,72,"1",1213,1265,4,5,73,68.25,86,89,12,1,1,0.25,0.2,"Neutral"
95,67,"2",1410,1234,4,4,75.66666667,96.66666667,92,83,-28,0,2,0,0.5,"2"
130,63,"1",1235,1154,3,3,93,92,63,96.5,67,2,1,0.666666666666667,0.333333333333333,"1"
89,67,"1",1243,1214,3,2,81.5,56,61.5,67,22,2,0,0.666666666666667,0,"1"
93,59,"2",1182,1246,5,4,76.25,83,73.75,60.33333333,-34,2,3,0.4,0.75,"2"
76,67,"1",1250,1343,3,2,81,73,86.5,82,9,0,0,0,0,"1"
71,66,"1",1268,1406,3,3,69,72.5,65.5,66.5,5,2,2,0.666666666666667,0.666666666666667,"1"
68,60,"1",1269,1221,4,3,82.66666667,47.5,77.66666667,85.5,8,2,0,0.5,0,"Neutral"
80,67,"1",1273,1204,2,2,54,79,76,81,13,0,0,0,0,"1"
78,77,"2",1195,1277,4,4,72,70.33333333,77.66666667,62.33333333,-1,1,1,0.25,0.25,"2"
81,68,"2",1386,1279,4,4,77.66666667,90.33333333,66,86.33333333,-13,3,3,0.75,0.75,"Neutral"
61,54,"2",1431,1280,3,4,83,73,89,76,-7,1,2,0.333333333333333,0.5,"Neutral"
67,62,"2",1408,1281,5,4,77.25,78.66666667,85,65.66666667,-5,1,1,0.2,0.25,"Neutral"
85,74,"1",1282,1293,4,4,73.66666667,82.33333333,73.33333333,78,11,2,2,0.5,0.5,"Neutral"
70,44,"1",1295,1219,4,4,65.33333333,68.33333333,63.33333333,72.66666667,26,2,2,0.5,0.5,"2"
79,70,"2",1275,1297,4,4,76.33333333,69,75.66666667,69.66666667,-9,1,1,0.25,0.25,"1"
91,76,"2",1233,1305,2,4,78,75,99,67.66666667,-15,0,2,0,0.5,"2"
89,73,"2",1126,1308,3,4,64,59.33333333,86,61.33333333,-16,1,1,0.333333333333333,0.25,"2"
80,72,"1",1318,1263,5,4,72,75,70.25,80,8,2,1,0.4,0.25,"Neutral"
70,64,"2",1155,1328,4,4,82,84.33333333,75,68,-6,2,2,0.5,0.5,"Neutral"
81,69,"1",1350,1352,3,4,66.5,61.33333333,66.5,73.33333333,12,1,0,0.333333333333333,0,"1"
78,65,"1",1353,1310,3,4,76.5,74.33333333,62.5,82,13,2,0,0.666666666666667,0,"1"
78,71,"1",1358,1399,3,4,83,74.66666667,89.5,72.33333333,7,1,1,0.333333333333333,0.25,"2"
81,72,"2",1311,1360,3,4,67.5,64,76.5,80,-9,1,0,0.333333333333333,0,"2"
71,58,"2",1239,1375,5,4,79.25,76.33333333,74.75,69,-13,3,3,0.6,0.75,"2"
84,58,"2",1192,1389,4,4,71.66666667,62.66666667,77,67,-26,1,1,0.25,0.25,"Neutral"
56,49,"2",1161,1390,2,4,64,81,61,62.66666667,-7,1,3,0.5,0.75,"2"
88,67,"2",1264,1396,4,4,75,72,79.33333333,73,-21,1,1,0.25,0.25,"2"
114,77,"2",1253,1417,4,4,59.33333333,103,91,78.33333333,-37,0,3,0,0.75,"2"
92,80,"1",1421,1373,4,4,61.33333333,76.33333333,65.66666667,80.33333333,12,1,1,0.25,0.25,"1"
72,59,"1",1422,1298,5,4,58.5,63,58.75,71,13,2,0,0.4,0,"Neutral"
68,59,"2",1190,1423,3,2,101.5,78,68.5,69,-9,2,1,0.666666666666667,0.5,"2"
67,57,"1",1437,1416,5,4,84.75,75.33333333,66.5,52.33333333,10,4,3,0.8,0.75,"Neutral"
62,38,"2",1463,1438,3,3,93.5,74,85.5,41.5,-24,2,2,0.666666666666667,0.666666666666667,"2"
78,61,"2",1158,1448,5,5,63,88.5,59.75,77.5,-17,3,3,0.6,0.6,"1"
92,58,"1",1449,1319,3,4,97,68.33333333,93,75,34,1,0,0.333333333333333,0,"1"
100,41,"1",1452,1306,3,3,97,57,62.5,58.5,59,2,1,0.666666666666667,0.333333333333333,"1"
77,61,"2",1132,1453,4,3,70.33333333,67.5,75.66666667,84.5,-16,0,0,0,0,"1"
116,79,"1",1455,1271,4,4,85.66666667,67,49,75,37,3,0,0.75,0,"1"
67,59,"1",1462,1320,5,3,84,77.5,73.25,65,8,4,2,0.8,0.666666666666667,"Neutral"
78,73,"1",1464,1198,5,4,79.25,68.66666667,87,76.33333333,5,1,0,0.2,0,"Neutral"
71,55,"1",1112,1294,4,3,79.33333333,62,64.66666667,88.5,16,3,0,0.75,0,"1"
68,65,"2",1382,1114,3,2,79,57,77.5,65,-3,1,0,0.333333333333333,0,"Neutral"
79,77,"1",1123,1164,4,6,72.66666667,59.8,73.66666667,86.2,2,1,0,0.25,0,"Neutral"
78,77,"1",1132,1293,5,5,68,80.25,76,79.75,1,0,2,0,0.4,"1"
75,72,"1",1137,1435,5,4,71.25,75.33333333,76.5,71,3,2,2,0.4,0.5,"2"
91,55,"1",1139,1313,4,3,81.66666667,63,60,76.5,36,3,0,0.75,0,"1"
92,62,"2",1387,1140,4,4,75.33333333,86.33333333,76.66666667,65.66666667,-30,2,3,0.5,0.75,"Neutral"
88,77,"2",1337,1141,3,2,73,86,68,74,-11,2,1,0.666666666666667,0.5,"Neutral"
83,68,"1",1157,1381,5,3,67.75,70.5,70.25,83.5,15,1,0,0.2,0,"Neutral"
86,78,"2",1346,1162,2,3,70,69,94,75.5,-8,0,1,0,0.333333333333333,"1"
86,77,"2",1279,1166,5,5,88,95.75,81.75,80,-9,4,4,0.8,0.8,"Neutral"
71,67,"2",1407,1183,3,4,60.5,69.66666667,70.5,69.33333333,-4,1,1,0.333333333333333,0.25,"2"
81,77,"2",1136,1186,3,3,67,62,99,85.5,-4,0,0,0,0,"2"
78,61,"1",1196,1125,4,3,76.33333333,78,59.66666667,74.5,17,3,1,0.75,0.333333333333333,"Neutral"
65,61,"2",1332,1207,4,4,72,84,65.66666667,71.33333333,-4,2,1,0.5,0.25,"Neutral"
81,73,"2",1203,1208,4,4,71,69.33333333,62.33333333,66,-8,3,2,0.75,0.5,"Neutral"
92,90,"2",1133,1220,3,4,66.5,76,70.5,80.66666667,-2,1,1,0.333333333333333,0.25,"Neutral"
93,56,"2",1206,1222,3,2,68.5,93,72.5,52,-37,0,1,0,0.5,"Neutral"
96,89,"1",1225,1355,3,4,57,59.33333333,60,77.33333333,7,1,0,0.333333333333333,0,"1"
83,63,"2",1412,1242,4,4,78,87.33333333,67,81,-20,2,2,0.5,0.5,"Neutral"
84,77,"1",1251,1262,3,5,53.5,80.5,75.5,90,7,0,1,0,0.2,"1"
71,66,"1",1254,1263,4,5,70.66666667,74.25,73.66666667,80,5,2,1,0.5,0.2,"Neutral"
88,79,"1",1260,1450,4,4,68,77.66666667,56,77,9,2,2,0.5,0.5,"Neutral"
71,61,"1",1267,1238,4,3,88,73,69.66666667,84,10,3,0,0.75,0,"1"
68,47,"2",1331,1285,4,5,67.33333333,67,83,80,-21,0,0,0,0,"Neutral"
73,63,"1",1301,1386,5,5,86.5,75.25,81,69.75,10,3,3,0.6,0.6,"Neutral"
77,58,"1",1321,1400,4,4,82.66666667,81,68.33333333,61.33333333,19,2,3,0.5,0.75,"Neutral"
89,83,"2",1160,1323,4,4,82,88,59.33333333,53.66666667,-6,3,3,0.75,0.75,"Neutral"
66,38,"1",1326,1441,4,4,73,55,66,85.66666667,28,3,0,0.75,0,"1"
98,90,"2",1163,1329,4,4,61.33333333,107,64.33333333,75.66666667,-8,1,3,0.25,0.75,"Neutral"
64,48,"2",1383,1344,3,4,46.5,72.66666667,79,61.33333333,-16,0,2,0,0.5,"2"
83,78,"1",1349,1286,4,4,87.33333333,76.33333333,76,75,5,2,2,0.5,0.5,"1"
73,63,"1",1356,1291,4,5,82.33333333,62,86,79,10,1,1,0.25,0.2,"1"
66,53,"1",1359,1144,3,3,65.5,65.5,61.5,92,13,1,0,0.333333333333333,0,"2"
77,65,"1",1361,1143,3,3,58.5,78.5,64,59,12,1,2,0.333333333333333,0.666666666666667,"Neutral"
84,74,"2",1357,1365,4,5,72.66666667,68.5,88.66666667,67,-10,1,2,0.25,0.4,"2"
81,75,"1",1370,1419,3,3,52,64.5,79.5,84.5,6,0,0,0,0,"Neutral"
80,77,"1",1377,1245,3,3,78.5,86,73,68.5,3,2,2,0.666666666666667,0.666666666666667,"Neutral"
63,55,"1",1379,1105,2,4,61,55.66666667,78,96.66666667,8,0,0,0,0,"1"
73,69,"1",1394,1402,2,4,94,71.66666667,72,63,4,1,2,0.5,0.5,"2"
80,71,"1",1395,1229,3,3,88.5,72.5,61,65,9,2,1,0.666666666666667,0.333333333333333,"1"
72,69,"1",1404,1145,4,4,85.33333333,70.33333333,80,79,3,2,1,0.5,0.25,"2"
67,56,"1",1411,1241,5,4,76,66,73.5,78.66666667,11,3,0,0.6,0,"2"
81,72,"1",1413,1170,4,3,72,57,70.66666667,86.5,9,2,0,0.5,0,"Neutral"
83,82,"2",1175,1418,3,3,64.5,78.5,82,85,-1,0,0,0,0,"2"
68,60,"2",1104,1434,4,4,73,70.33333333,63,66.33333333,-8,2,2,0.5,0.5,"Neutral"
60,59,"2",1459,1436,2,4,69,76,91,74,-1,0,2,0,0.5,"Neutral"
95,77,"1",1453,1282,4,5,70.66666667,76.5,76.66666667,73.5,18,1,3,0.25,0.6,"Neutral"
84,80,"1",1457,1228,3,4,90,83,90.5,65,4,1,3,0.333333333333333,0.75,"2"
74,62,"2",1397,1458,3,4,86,71.66666667,88,59,-12,1,2,0.333333333333333,0.5,"Neutral"
85,72,"2",1391,1102,4,3,81.33333333,86.5,85.33333333,65,-13,1,2,0.25,0.666666666666667,"2"
75,67,"2",1204,1103,3,4,73,80.66666667,80.5,64.33333333,-8,0,2,0,0.5,"2"
75,57,"2",1188,1117,5,5,71.75,69.25,80.75,68,-18,2,3,0.4,0.6,"2"
67,65,"2",1403,1120,4,4,84.33333333,83.66666667,60.33333333,65,-2,3,3,0.75,0.75,"Neutral"
80,70,"1",1130,1406,4,4,76,70.33333333,70.33333333,68,10,2,2,0.5,0.5,"1"
70,62,"1",1133,1459,4,3,74.33333333,64,77.66666667,75.5,8,1,0,0.25,0,"Neutral"
64,57,"1",1136,1419,4,4,70.33333333,68,93,83.33333333,7,0,0,0,0,"Neutral"
66,65,"1",1149,1101,3,2,72,65,83.5,57,1,0,1,0,0.5,"2"
68,54,"2",1400,1160,5,5,75.25,82.25,65.25,66.75,-14,3,3,0.6,0.6,"Neutral"
71,63,"1",1167,1201,3,4,71.5,76.66666667,74,71.33333333,8,1,2,0.333333333333333,0.5,"1"
91,82,"2",1226,1184,4,5,64.66666667,75.25,82.66666667,85,-9,0,1,0,0.2,"Neutral"
80,76,"2",1370,1186,4,4,61.66666667,68.33333333,78,82.66666667,-4,1,1,0.25,0.25,"2"
82,62,"1",1187,1197,5,3,67.5,67.5,58.5,85.5,20,3,0,0.6,0,"1"
78,62,"1",1194,1378,4,4,62.66666667,71.66666667,67.33333333,70.66666667,16,0,2,0,0.5,"1"
79,75,"1",1206,1245,4,4,64.33333333,83,79.33333333,72.33333333,4,0,2,0,0.5,"Neutral"
74,53,"1",1209,1312,3,4,60.5,80.33333333,73.5,81.66666667,21,0,1,0,0.25,"Neutral"
